pago_id,monto,fecha,uid,subs_id,pid,pro_id
7763,4000,2021-04-23,36,145.0,,
9380,6500,2020-11-17,31,313.0,,
10377,4000,2021-04-27,48,,19.0,16.0
6574,7100,2021-08-25,40,21.0,,
9053,6500,2021-11-29,23,276.0,,
6931,3700,2021-10-25,108,54.0,,
8583,4000,2021-10-28,97,229.0,,
7603,6500,2021-11-24,68,129.0,,
6647,4000,2020-08-25,9,28.0,,
9434,5000,2021-10-21,134,320.0,,
7038,5000,2021-12-15,10,65.0,,
9161,6500,2021-03-24,26,288.0,,
10671,8500,2021-09-03,17,,65.0,5.0
7589,2800,2021-02-27,68,128.0,,
6524,6500,2021-11-21,45,14.0,,
7374,6400,2021-10-08,37,106.0,,
9177,3500,2020-07-13,26,292.0,,
10320,3200,2021-01-04,6,416.0,,
7821,7100,2021-12-28,71,151.0,,
6736,6400,2021-10-11,62,36.0,,
8619,3100,2021-04-05,28,232.0,,
9822,7400,2021-10-15,119,355.0,,
9134,2800,2020-12-23,77,286.0,,
8084,7900,2021-10-28,34,178.0,,
7910,3700,2020-08-05,58,160.0,,
7979,7100,2021-05-12,14,168.0,,
6650,4000,2020-11-25,9,28.0,,
8150,6400,2020-12-07,18,186.0,,
7760,4000,2021-01-23,36,145.0,,
10117,7100,2021-02-28,4,399.0,,
6998,2800,2021-03-20,10,63.0,,
6521,6500,2021-08-21,45,14.0,,
8605,3700,2021-10-30,28,231.0,,
7569,3100,2021-08-03,39,125.0,,
8089,3700,2021-04-04,34,179.0,,
8128,3100,2020-07-20,21,183.0,,
10662,6000,2021-05-01,8,,80.0,2.0
8753,6500,2021-08-15,16,247.0,,
10376,4500,2021-10-31,48,,73.0,13.0
8436,7000,2021-10-12,72,215.0,,
10374,5500,2021-11-12,48,,65.0,16.0
10160,3100,2021-08-18,38,402.0,,
6933,3700,2021-12-25,108,54.0,,
10098,7100,2021-12-12,106,392.0,,
6989,3100,2020-12-17,42,62.0,,
7896,3700,2021-08-17,58,158.0,,
6421,3100,2021-07-01,48,5.0,,
6417,3100,2021-03-01,48,5.0,,
7463,4000,2021-09-17,76,116.0,,
10576,1000,2021-09-03,72,,40.0,8.0
7591,2800,2021-04-27,68,128.0,,
9867,4000,2021-07-08,102,361.0,,
7146,3700,2021-08-21,67,79.0,,
9775,4000,2021-05-13,123,351.0,,
7549,4400,2021-02-11,2,124.0,,
10031,3100,2021-11-12,1,377.0,,
10066,3900,2021-06-28,142,386.0,,
9703,6500,2021-09-13,17,343.0,,
9875,3100,2021-06-11,64,362.0,,
6819,3900,2021-12-14,105,43.0,,
8613,3100,2020-10-05,28,232.0,,
8546,4000,2021-10-15,122,226.0,,
9208,3700,2021-07-06,49,293.0,,
8088,3700,2021-03-04,34,179.0,,
10114,7100,2020-11-30,4,399.0,,
10085,5000,2020-09-08,106,389.0,,
7390,3700,2021-07-22,37,109.0,,
6405,3200,2021-05-19,48,4.0,,
8333,3100,2021-10-25,15,202.0,,
7552,4400,2021-05-11,2,124.0,,
10486,7500,2021-10-07,133,,80.0,16.0
8528,6500,2021-03-28,122,225.0,,
6774,7900,2021-11-17,62,40.0,,
9569,6500,2021-12-27,61,330.0,,
10436,6000,2021-11-09,9,,99.0,13.0
6630,6500,2021-01-22,146,26.0,,
8067,3700,2021-05-06,12,176.0,,
6960,4000,2021-08-14,108,58.0,,
7046,7400,2021-08-18,66,67.0,,
7655,6500,2021-10-22,74,135.0,,
9497,7900,2021-06-25,63,324.0,,
8905,3500,2021-02-22,3,261.0,,
9095,3700,2021-01-27,46,282.0,,
7270,7400,2021-11-30,92,95.0,,
10265,3700,2020-07-09,115,413.0,,
9984,4000,2021-02-25,25,373.0,,
7098,3100,2021-10-08,44,73.0,,
10175,4000,2021-12-25,93,403.0,,
6917,4500,2021-03-24,108,53.0,,
8584,4000,2021-11-28,97,229.0,,
8782,6500,2021-01-05,16,250.0,,
8046,3200,2021-06-12,12,174.0,,
8025,3900,2021-02-20,12,173.0,,
10003,4500,2021-03-10,25,375.0,,
9088,3700,2020-06-27,46,282.0,,
8756,6500,2021-11-15,16,247.0,,
10655,4000,2021-12-09,31,,34.0,18.0
7105,4500,2021-07-16,44,75.0,,
7136,3900,2021-12-09,67,78.0,,
7555,4400,2021-08-11,2,124.0,,
6519,6500,2021-06-21,45,14.0,,
10505,6000,2020-08-27,76,,90.0,15.0
8294,7000,2021-08-18,43,199.0,,
8059,3700,2020-09-06,12,176.0,,
8124,4000,2021-09-25,21,182.0,,
10488,1000,2021-03-20,133,,20.0,7.0
10443,9500,2021-12-23,32,,78.0,2.0
7738,6500,2021-10-03,36,143.0,,
10412,7000,2021-01-06,82,,33.0,18.0
6617,7000,2021-08-28,146,25.0,,
8846,7900,2021-10-24,56,256.0,,
9695,6500,2021-01-13,17,343.0,,
9280,6500,2021-01-25,24,302.0,,
8864,4000,2021-09-07,56,258.0,,
8482,6500,2020-11-27,19,219.0,,
7026,5000,2020-12-15,10,65.0,,
9803,3900,2021-04-30,119,353.0,,
10467,5000,2021-05-03,41,,86.0,20.0
7075,3100,2021-09-18,66,69.0,,
10197,4000,2021-03-11,115,407.0,,
7325,3700,2020-12-01,33,101.0,,
7437,3100,2020-10-21,76,115.0,,
9785,7100,2020-08-20,119,352.0,,
8885,7400,2021-10-03,56,259.0,,
9159,6500,2021-01-24,26,288.0,,
7415,6500,2021-05-13,51,111.0,,
9366,6400,2020-10-25,31,311.0,,
7467,2800,2021-02-27,76,117.0,,
7627,3700,2021-05-05,74,133.0,,
7290,3700,2021-12-09,92,97.0,,
9761,3200,2021-10-30,52,350.0,,
6615,7000,2021-06-28,146,25.0,,
10095,6500,2021-05-27,106,391.0,,
6762,3500,2021-03-05,62,39.0,,
6616,7000,2021-07-28,146,25.0,,
9337,2800,2021-10-19,11,306.0,,
8285,7000,2020-11-18,43,199.0,,
7326,3700,2021-01-01,33,101.0,,
8204,3700,2021-07-10,13,190.0,,
6778,3700,2021-02-13,105,41.0,,
8304,2800,2021-01-01,15,200.0,,
7775,3900,2021-01-04,75,146.0,,
9573,3700,2021-02-04,61,331.0,,
8136,7100,2021-06-25,21,184.0,,
6557,2800,2021-10-26,59,19.0,,
10598,5000,2021-11-25,28,,42.0,4.0
7412,2800,2021-12-21,37,110.0,,
9278,6500,2020-11-25,24,302.0,,
7173,7000,2021-07-27,133,82.0,,
10139,4500,2021-09-22,4,400.0,,
8155,6400,2021-05-07,18,186.0,,
8626,3100,2021-11-05,28,232.0,,
7594,2800,2021-07-27,68,128.0,,
8415,3200,2020-10-07,72,214.0,,
10392,1000,2021-08-02,35,,20.0,7.0
8588,3500,2020-12-17,28,230.0,,
8042,3200,2021-02-12,12,174.0,,
10343,4400,2021-07-13,90,417.0,,
10499,6000,2021-09-28,80,,20.0,10.0
7016,4000,2021-07-25,10,64.0,,
6539,2800,2020-11-15,82,17.0,,
8144,3700,2021-07-09,18,185.0,,
7116,3900,2021-08-23,44,76.0,,
10459,3500,2021-05-08,105,,1.0,10.0
8183,7100,2021-02-11,18,188.0,,
6737,6400,2021-11-11,62,36.0,,
9800,7100,2021-11-20,119,352.0,,
7978,7100,2021-04-12,14,168.0,,
7670,4500,2021-09-20,55,137.0,,
9836,3700,2021-06-18,119,357.0,,
8957,3900,2021-09-21,95,266.0,,
8409,4500,2021-11-14,22,212.0,,
8524,3200,2021-12-22,7,224.0,,
9735,3900,2021-11-11,52,347.0,,
8800,4400,2021-10-25,16,252.0,,
7446,3100,2021-07-21,76,115.0,,
7533,4500,2021-05-21,2,123.0,,
7066,3100,2020-12-18,66,69.0,,
10606,8500,2021-04-11,28,,64.0,19.0
10012,4500,2021-12-10,25,375.0,,
7427,3700,2021-03-07,51,113.0,,
10257,3900,2021-09-24,115,411.0,,
8570,4000,2020-09-29,97,229.0,,
8630,3700,2021-02-13,28,234.0,,
9608,5000,2021-10-15,8,335.0,,
10604,6000,2021-03-13,28,,99.0,13.0
8464,4000,2021-02-01,72,217.0,,
7095,3100,2021-07-08,44,73.0,,
10172,4000,2021-09-25,93,403.0,,
6755,3900,2021-08-22,62,38.0,,
10106,2800,2021-12-09,106,396.0,,
7661,4000,2021-05-10,55,136.0,,
10352,2800,2020-11-12,90,419.0,,
9728,3900,2021-10-28,130,346.0,,
6537,2800,2020-09-15,82,17.0,,
9706,6500,2021-12-13,17,343.0,,
8562,3200,2021-07-15,97,228.0,,
6457,3200,2020-06-06,141,8.0,,
8926,7000,2021-01-24,87,263.0,,
10341,4400,2021-05-13,90,417.0,,
7361,6400,2020-09-08,37,106.0,,
7502,7000,2021-08-28,2,120.0,,
6484,4500,2020-10-02,35,11.0,,
7377,3500,2021-06-15,37,107.0,,
9192,3500,2021-10-13,26,292.0,,
9912,6500,2021-02-13,73,367.0,,
6438,3700,2021-09-13,141,6.0,,
9730,3900,2021-12-28,130,346.0,,
7356,3700,2021-08-17,33,105.0,,
8338,3700,2021-02-28,15,203.0,,
9284,6500,2021-05-25,24,302.0,,
10468,6000,2021-08-10,41,,37.0,18.0
8683,3200,2021-12-24,54,240.0,,
6391,4000,2020-12-21,48,3.0,,
10023,3100,2021-03-12,1,377.0,,
8412,3200,2020-07-07,72,214.0,,
10000,4500,2020-12-10,25,375.0,,
8784,6500,2021-03-05,16,250.0,,
7096,3100,2021-08-08,44,73.0,,
8793,6500,2021-12-05,16,250.0,,
8691,7900,2021-12-29,54,242.0,,
6964,7900,2020-08-22,60,59.0,,
10636,3000,2021-03-22,24,,38.0,18.0
10710,4500,2021-09-25,142,,75.0,7.0
7092,3100,2021-04-08,44,73.0,,
8182,7100,2021-01-11,18,188.0,,
10041,7400,2021-11-16,1,379.0,,
6997,2800,2021-02-20,10,63.0,,
7699,3700,2021-06-13,55,139.0,,
9868,4000,2021-08-08,102,361.0,,
6915,4500,2021-01-24,108,53.0,,
10431,9000,2021-11-02,9,,20.0,13.0
8277,7100,2021-12-25,43,196.0,,
7895,3700,2021-07-17,58,158.0,,
6477,7100,2021-06-04,35,10.0,,
8318,4000,2021-02-01,15,201.0,,
8914,3500,2021-11-22,3,261.0,,
7298,7900,2021-12-23,80,98.0,,
7789,5000,2021-09-21,75,147.0,,
7479,3700,2020-08-08,76,118.0,,
7190,7100,2021-04-13,133,85.0,,
9751,6500,2021-08-28,52,349.0,,
7832,7100,2021-04-17,57,153.0,,
9944,3900,2021-07-14,73,369.0,,
6967,7900,2020-11-22,60,59.0,,
8380,2800,2020-10-21,22,208.0,,
6440,3700,2021-11-13,141,6.0,,
7993,3200,2020-07-02,14,170.0,,
6721,7100,2021-05-15,47,35.0,,
6649,4000,2020-10-25,9,28.0,,
9012,6500,2021-12-29,23,271.0,,
9716,3900,2020-10-31,130,346.0,,
8311,2800,2021-08-01,15,200.0,,
8549,3500,2021-03-25,97,227.0,,
6985,3100,2020-08-17,42,62.0,,
8558,3500,2021-12-25,97,227.0,,
7352,3700,2021-04-17,33,105.0,,
10547,6500,2021-04-05,12,,48.0,5.0
9458,3900,2020-11-13,63,322.0,,
6950,6500,2021-03-28,108,57.0,,
8179,7100,2020-10-11,18,188.0,,
10073,7900,2021-09-08,142,387.0,,
9738,3100,2021-11-01,52,348.0,,
7622,6400,2021-10-26,74,132.0,,
8563,3200,2021-08-15,97,228.0,,
10729,5000,2021-12-07,93,,5.0,10.0
10674,6000,2021-10-09,17,,95.0,6.0
6742,4400,2021-02-09,62,37.0,,
7547,4400,2020-12-11,2,124.0,,
10424,7000,2021-12-29,59,,33.0,18.0
8889,4500,2021-04-08,3,260.0,,
7558,4400,2021-11-11,2,124.0,,
10744,3000,2021-12-10,6,,62.0,11.0
6545,2800,2021-05-15,82,17.0,,
8076,3900,2021-08-09,34,177.0,,
9829,3700,2020-11-18,119,357.0,,
8523,3200,2021-11-22,7,224.0,,
6516,6400,2021-06-18,45,13.0,,
9257,4000,2021-02-03,65,300.0,,
8099,3700,2020-12-28,21,180.0,,
9289,6500,2021-10-25,24,302.0,,
7435,3100,2020-08-21,76,115.0,,
8389,2800,2021-07-21,22,208.0,,
6403,4000,2021-12-21,48,3.0,,
10592,8500,2021-10-08,97,,60.0,4.0
10080,7100,2021-11-18,142,388.0,,
6854,2800,2021-12-28,41,46.0,,
7550,4400,2021-03-11,2,124.0,,
7539,4500,2021-11-21,2,123.0,,
10409,9500,2020-09-25,45,,37.0,19.0
10070,3900,2021-10-28,142,386.0,,
7498,7000,2021-04-28,2,120.0,,
7845,4000,2020-12-25,57,154.0,,
9792,7100,2021-03-20,119,352.0,,
10724,4500,2021-03-25,38,,100.0,18.0
9511,3100,2021-06-18,63,325.0,,
9538,4000,2021-12-16,61,328.0,,
8317,4000,2021-01-01,15,201.0,,
7013,4000,2021-04-25,10,64.0,,
7212,3500,2021-03-04,70,88.0,,
10696,4000,2021-09-09,64,,48.0,7.0
8226,3900,2021-03-07,13,192.0,,
7114,3900,2021-06-23,44,76.0,,
8894,4500,2021-09-08,3,260.0,,
9115,6500,2020-08-04,77,285.0,,
8931,7000,2021-06-24,87,263.0,,
9855,3200,2021-04-01,119,360.0,,
10577,4000,2020-08-20,72,,54.0,9.0
10571,4000,2021-12-02,72,,72.0,10.0
9919,6500,2021-09-13,73,367.0,,
7328,3700,2021-03-01,33,101.0,,
8960,3900,2021-12-21,95,266.0,,
10465,4000,2021-06-21,105,,72.0,10.0
7288,3700,2021-10-09,92,97.0,,
9287,6500,2021-08-25,24,302.0,,
7227,7000,2020-10-15,70,89.0,,
9756,3200,2021-05-31,52,350.0,,
9644,3100,2021-10-28,5,338.0,,
9809,3900,2021-10-30,119,353.0,,
7197,7100,2021-11-13,133,85.0,,
7117,3900,2021-09-23,44,76.0,,
7619,7900,2021-10-19,74,131.0,,
8677,3700,2021-08-16,54,239.0,,
9852,3200,2021-01-01,119,360.0,,
7278,3700,2020-12-09,92,97.0,,
9246,6500,2021-10-29,49,298.0,,
9887,4400,2021-08-01,64,363.0,,
7052,6500,2021-06-12,66,68.0,,
9827,3700,2020-09-18,119,357.0,,
7714,6500,2021-01-24,36,141.0,,
6628,6500,2020-11-22,146,26.0,,
9670,3900,2020-07-25,17,342.0,,
10611,4500,2021-10-09,50,,75.0,7.0
9445,7100,2021-06-13,63,321.0,,
9990,4000,2021-08-25,25,373.0,,
9744,6500,2021-01-30,52,349.0,,
8806,4500,2021-09-29,16,253.0,,
8138,3700,2021-01-09,18,185.0,,
10529,5500,2021-11-26,20,,54.0,5.0
10307,4000,2021-07-28,6,415.0,,
8775,5000,2021-08-01,16,249.0,,
7050,7400,2021-12-18,66,67.0,,
9414,7100,2020-10-29,134,318.0,,
9363,7100,2021-06-03,11,310.0,,
7671,4500,2021-10-20,55,137.0,,
7745,4500,2020-10-04,36,144.0,,
10323,3200,2021-04-04,6,416.0,,
7384,7000,2021-11-10,37,108.0,,
6582,3100,2021-09-07,40,22.0,,
9998,6500,2021-12-13,25,374.0,,
8865,4000,2021-10-07,56,258.0,,
9217,3700,2021-12-07,49,294.0,,
7339,7900,2021-10-28,33,102.0,,
9945,3900,2021-08-14,73,369.0,,
6621,7000,2021-12-28,146,25.0,,
9862,3200,2021-11-01,119,360.0,,
7506,7000,2021-12-28,2,120.0,,
8952,7000,2021-08-24,95,265.0,,
7321,3700,2020-08-01,33,101.0,,
10596,4000,2021-03-27,97,,50.0,4.0
10364,2800,2021-11-12,90,419.0,,
7172,7000,2021-06-27,133,82.0,,
10678,4500,2020-12-25,130,,85.0,5.0
6934,7900,2021-01-30,108,55.0,,
8091,3700,2021-06-04,34,179.0,,
9195,3700,2020-06-06,49,293.0,,
7859,3700,2020-06-14,57,155.0,,
6550,2800,2021-10-15,82,17.0,,
8858,4000,2021-03-07,56,258.0,,
9722,3900,2021-04-28,130,346.0,,
6764,3500,2021-05-05,62,39.0,,
8702,3700,2020-09-02,50,244.0,,
7905,3500,2021-11-02,58,159.0,,
9904,6500,2021-09-21,64,365.0,,
9300,2800,2021-06-07,24,303.0,,
6639,6500,2021-10-22,146,26.0,,
9903,6500,2021-08-21,64,365.0,,
6810,3900,2021-03-14,105,43.0,,
7822,7900,2021-04-14,71,152.0,,
7413,6500,2021-03-13,51,111.0,,
9754,6500,2021-11-28,52,349.0,,
10515,6500,2020-12-27,36,,5.0,16.0
10530,3500,2021-10-26,20,,5.0,5.0
7736,6500,2021-08-03,36,143.0,,
7141,3700,2021-03-21,67,79.0,,
7987,3700,2021-08-12,14,169.0,,
7695,3700,2021-02-13,55,139.0,,
9833,3700,2021-03-18,119,357.0,,
8634,3700,2021-06-13,28,234.0,,
10174,4000,2021-11-25,93,403.0,,
7971,3900,2021-08-21,14,167.0,,
10601,8500,2020-12-21,28,,31.0,13.0
6573,7100,2021-07-25,40,21.0,,
10359,2800,2021-06-12,90,419.0,,
7465,4000,2021-11-17,76,116.0,,
9553,3900,2021-10-19,61,329.0,,
8874,7400,2020-11-03,56,259.0,,
8608,3100,2020-05-05,28,232.0,,
6679,3700,2021-05-25,32,32.0,,
9974,3900,2021-09-21,25,372.0,,
8774,5000,2021-07-01,16,249.0,,
6800,6500,2021-04-22,105,42.0,,
7776,3900,2021-02-04,75,146.0,,
9085,6400,2021-10-15,46,281.0,,
10581,6500,2021-10-20,19,,19.0,14.0
9467,3900,2021-08-13,63,322.0,,
9537,4000,2021-11-16,61,328.0,,
6918,4500,2021-04-24,108,53.0,,
8437,7000,2021-11-12,72,215.0,,
8393,2800,2021-11-21,22,208.0,,
8100,3700,2021-01-28,21,180.0,,
8944,3500,2021-12-04,87,264.0,,
10640,1000,2021-06-25,24,,43.0,2.0
10058,7400,2021-06-09,142,384.0,,
8446,7900,2021-01-09,72,216.0,,
7691,3700,2020-10-13,55,139.0,,
9438,7100,2020-11-13,63,321.0,,
7746,4500,2020-11-04,36,144.0,,
8525,6500,2020-12-28,122,225.0,,
8854,4000,2020-11-07,56,258.0,,
9851,3200,2020-12-01,119,360.0,,
9395,3200,2020-11-05,31,314.0,,
10720,3500,2021-05-18,4,,26.0,1.0
8344,3700,2021-08-28,15,203.0,,
8833,7900,2021-07-23,16,255.0,,
8229,3900,2021-06-07,13,192.0,,
6490,4500,2021-04-02,35,11.0,,
9214,3700,2021-09-07,49,294.0,,
6511,6400,2021-01-18,45,13.0,,
8639,3700,2021-11-13,28,234.0,,
10399,6000,2021-06-15,35,,70.0,7.0
6542,2800,2021-02-15,82,17.0,,
9708,3500,2021-07-12,130,344.0,,
7809,4000,2021-12-24,71,150.0,,
6411,3200,2021-11-19,48,4.0,,
8757,6500,2021-12-15,16,247.0,,
6691,5000,2021-04-21,32,33.0,,
8707,3700,2021-02-02,50,244.0,,
10354,2800,2021-01-12,90,419.0,,
9083,6400,2021-08-15,46,281.0,,
8974,4000,2020-08-31,23,268.0,,
8188,7100,2021-07-11,18,188.0,,
9129,6500,2021-10-04,77,285.0,,
10711,6000,2021-10-26,142,,70.0,7.0
8013,3700,2021-04-22,132,172.0,,
8406,3100,2021-10-29,22,211.0,,
6839,2800,2020-09-29,41,46.0,,
8999,4000,2021-04-28,23,269.0,,
8087,3700,2021-02-04,34,179.0,,
10723,6500,2020-09-09,4,,39.0,1.0
7609,5000,2021-08-01,68,130.0,,
8760,3700,2020-08-29,16,248.0,,
7257,3900,2020-07-25,92,93.0,,
6855,4000,2021-03-03,41,47.0,,
9141,2800,2021-07-23,77,286.0,,
9400,3100,2021-06-09,31,315.0,,
7398,2800,2020-10-21,37,110.0,,
10362,2800,2021-09-12,90,419.0,,
8330,3100,2021-07-25,15,202.0,,
9412,7100,2020-08-29,134,318.0,,
9338,2800,2021-11-19,11,306.0,,
6939,7900,2021-06-28,108,55.0,,
6793,6500,2020-09-22,105,42.0,,
7764,4000,2021-05-23,36,145.0,,
7305,3100,2021-11-28,33,99.0,,
7308,6400,2021-03-28,33,100.0,,
9404,3100,2021-10-09,31,315.0,,
9417,6500,2021-09-29,134,319.0,,
7169,7000,2021-03-27,133,82.0,,
7878,3100,2021-10-14,57,156.0,,
8652,6500,2020-12-28,54,237.0,,
7811,7100,2021-02-28,71,151.0,,
8786,6500,2021-05-05,16,250.0,,
9931,4400,2021-10-07,73,368.0,,
9489,7900,2020-10-25,63,324.0,,
9558,6500,2021-01-27,61,330.0,,
7710,6500,2020-09-24,36,141.0,,
8620,3100,2021-05-05,28,232.0,,
9352,4000,2021-10-27,11,309.0,,
8335,3100,2021-12-25,15,202.0,,
6777,3700,2021-01-13,105,41.0,,
9136,2800,2021-02-23,77,286.0,,
10159,3100,2021-07-18,38,402.0,,
7003,2800,2021-08-20,10,63.0,,
9626,3700,2021-09-21,8,337.0,,
10252,3900,2021-04-24,115,411.0,,
10570,8500,2021-07-12,72,,99.0,9.0
6671,6500,2021-11-17,30,29.0,,
7082,6400,2021-12-26,44,70.0,,
8247,3200,2021-03-07,13,194.0,,
8468,4000,2021-06-01,72,217.0,,
10170,4000,2021-07-25,93,403.0,,
6904,3500,2021-07-05,27,52.0,,
8553,3500,2021-07-25,97,227.0,,
8010,3200,2021-12-02,14,170.0,,
9326,4000,2021-04-26,24,305.0,,
10742,4000,2021-02-11,6,,74.0,11.0
7160,2800,2021-12-26,67,81.0,,
10214,7000,2021-07-24,115,408.0,,
6841,2800,2020-11-29,41,46.0,,
7273,4500,2021-04-05,92,96.0,,
10473,4000,2021-12-14,108,,101.0,1.0
8029,3900,2021-06-20,12,173.0,,
7636,3500,2021-06-01,74,134.0,,
9234,3500,2021-12-09,49,296.0,,
6888,6500,2020-11-11,41,51.0,,
7008,4000,2020-11-25,10,64.0,,
9126,6500,2021-07-04,77,285.0,,
7077,3100,2021-11-18,66,69.0,,
9137,2800,2021-03-23,77,286.0,,
10277,3700,2021-07-09,115,413.0,,
8149,6400,2020-11-07,18,186.0,,
7383,3500,2021-12-15,37,107.0,,
10086,5000,2020-10-08,106,389.0,,
10238,5000,2021-03-14,115,410.0,,
9841,3700,2021-11-18,119,357.0,,
10544,9000,2021-12-03,132,,5.0,3.0
8674,3700,2021-05-16,54,239.0,,
8949,7000,2021-05-24,95,265.0,,
8596,3500,2021-08-17,28,230.0,,
9847,6500,2021-11-30,119,358.0,,
6501,6500,2021-08-20,35,12.0,,
7877,3100,2021-09-14,57,156.0,,
9210,3700,2021-09-06,49,293.0,,
9759,3200,2021-08-30,52,350.0,,
9975,3900,2021-10-21,25,372.0,,
8456,7900,2021-11-09,72,216.0,,
7623,6400,2021-11-26,74,132.0,,
7215,3500,2021-06-04,70,88.0,,
6590,6500,2021-01-29,40,23.0,,
6580,3100,2021-07-07,40,22.0,,
8758,3700,2020-06-29,16,248.0,,
8628,4000,2021-06-04,28,233.0,,
9398,3100,2021-04-09,31,315.0,,
7317,6400,2021-12-28,33,100.0,,
9158,6500,2020-12-24,26,288.0,,
10555,5000,2021-05-07,13,,27.0,15.0
9505,3100,2020-12-18,63,325.0,,
7232,7000,2021-03-15,70,89.0,,
8643,5000,2021-09-21,54,235.0,,
8000,3200,2021-02-02,14,170.0,,
7342,3200,2021-10-17,33,103.0,,
9559,6500,2021-02-27,61,330.0,,
10460,6500,2021-12-23,105,,48.0,5.0
10125,7100,2021-10-28,4,399.0,,
6636,6500,2021-07-22,146,26.0,,
9307,3700,2020-10-03,24,304.0,,
7747,4500,2020-12-04,36,144.0,,
8065,3700,2021-03-06,12,176.0,,
8108,3700,2021-09-28,21,180.0,,
8772,5000,2021-05-01,16,249.0,,
6908,3500,2021-11-05,27,52.0,,
6395,4000,2021-04-21,48,3.0,,
10728,9500,2021-12-11,93,,21.0,7.0
10027,3100,2021-07-12,1,377.0,,
8631,3700,2021-03-13,28,234.0,,
6705,3900,2021-03-08,47,34.0,,
6732,6400,2021-06-11,62,36.0,,
7694,3700,2021-01-13,55,139.0,,
6795,6500,2020-11-22,105,42.0,,
10506,4000,2021-06-12,39,,83.0,14.0
9052,6500,2021-10-29,23,276.0,,
6858,4000,2021-06-03,41,47.0,,
9451,7100,2021-12-13,63,321.0,,
7697,3700,2021-04-13,55,139.0,,
9487,7900,2020-08-25,63,324.0,,
6546,2800,2021-06-15,82,17.0,,
8710,3700,2021-05-02,50,244.0,,
10644,1000,2021-08-04,24,,54.0,18.0
8801,4400,2021-11-25,16,252.0,,
6946,3200,2021-09-18,108,56.0,,
7267,7400,2021-08-30,92,95.0,,
6502,6500,2021-09-20,35,12.0,,
7848,4000,2021-03-25,57,154.0,,
9176,4000,2021-08-01,26,291.0,,
9405,3900,2021-06-30,134,316.0,,
9367,6400,2020-11-25,31,311.0,,
6695,5000,2021-08-21,32,33.0,,
7203,7400,2021-09-21,69,86.0,,
10038,7400,2021-08-16,1,379.0,,
9976,3900,2021-11-21,25,372.0,,
8163,4400,2020-09-24,18,187.0,,
7408,2800,2021-08-21,37,110.0,,
8632,3700,2021-04-13,28,234.0,,
7133,3900,2021-09-09,67,78.0,,
6412,3200,2021-12-19,48,4.0,,
8882,7400,2021-07-03,56,259.0,,
7263,6500,2021-02-12,92,94.0,,
10532,4500,2021-12-19,20,,50.0,5.0
10013,4000,2021-06-25,25,376.0,,
10462,6500,2021-11-09,105,,26.0,6.0
7477,2800,2021-12-27,76,117.0,,
9321,4000,2020-11-26,24,305.0,,
8787,6500,2021-06-05,16,250.0,,
6984,6500,2021-09-12,60,61.0,,
8424,3200,2021-07-07,72,214.0,,
8980,4000,2021-02-28,23,269.0,,
6712,3900,2021-10-08,47,34.0,,
7246,4500,2021-06-15,70,90.0,,
7058,6500,2021-12-12,66,68.0,,
9301,2800,2021-07-07,24,303.0,,
9030,3700,2020-09-14,23,275.0,,
10574,4000,2021-06-30,72,,74.0,11.0
10739,9500,2020-09-12,115,,37.0,19.0
8850,4000,2020-07-07,56,258.0,,
9259,4000,2021-04-03,65,300.0,,
7099,3100,2021-11-08,44,73.0,,
6864,4000,2021-12-03,41,47.0,,
10451,6500,2021-05-02,47,,82.0,7.0
8568,4000,2020-07-29,97,229.0,,
7500,7000,2021-06-28,2,120.0,,
10220,7400,2021-02-05,115,409.0,,
8434,7000,2021-08-12,72,215.0,,
6977,3500,2021-05-28,60,60.0,,
9888,4400,2021-09-01,64,363.0,,
9251,7900,2021-09-14,65,299.0,,
7489,7000,2020-07-28,2,120.0,,
6768,3500,2021-09-05,62,39.0,,
8943,3500,2021-11-04,87,264.0,,
7191,7100,2021-05-13,133,85.0,,
6532,3700,2020-11-05,45,15.0,,
9299,2800,2021-05-07,24,303.0,,
7129,3900,2021-05-09,67,78.0,,
8045,3200,2021-05-12,12,174.0,,
10664,3000,2021-11-19,5,,62.0,11.0
9839,3700,2021-09-18,119,357.0,,
8735,4500,2021-08-03,50,246.0,,
6497,4500,2021-11-02,35,11.0,,
9780,4000,2021-10-13,123,351.0,,
10295,4000,2020-07-28,6,415.0,,
8964,3700,2021-04-09,23,267.0,,
6859,4000,2021-07-03,41,47.0,,
7093,3100,2021-05-08,44,73.0,,
10116,7100,2021-01-30,4,399.0,,
8454,7900,2021-09-09,72,216.0,,
7614,7900,2021-05-19,74,131.0,,
6536,3200,2021-09-30,82,16.0,,
7894,3700,2021-06-17,58,158.0,,
10715,6000,2021-02-02,106,,72.0,12.0
9258,4000,2021-03-03,65,300.0,,
9201,3700,2020-12-06,49,293.0,,
7131,3900,2021-07-09,67,78.0,,
7536,4500,2021-08-21,2,123.0,,
10423,3000,2021-12-30,59,,38.0,18.0
7640,3500,2021-10-01,74,134.0,,
8771,5000,2021-04-01,16,249.0,,
10035,7100,2021-12-11,1,378.0,,
7387,3700,2021-04-22,37,109.0,,
10060,7400,2021-08-09,142,384.0,,
10483,4000,2021-09-20,133,,21.0,16.0
7656,6500,2021-11-22,74,135.0,,
8916,7900,2021-08-04,3,262.0,,
10005,4500,2021-05-10,25,375.0,,
9027,6400,2021-11-09,23,274.0,,
9666,4000,2021-10-27,5,341.0,,
